symbol,engine,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,hold_days,pnl_pct,regime_state,yf_symbol,signal_close,signal_raw_close,signal_atr14,signal_bb_lower,tp_level,sl_level,signal_rsi14,signal_high_20d,signal_avg_dollar_volume_20d,signal_volume,market_cap,beta_1y
BBY,bull,2024-02-02,2024-02-05,74.61000061035156,2024-02-06,74.83999633789062,TP,2,0.3082639400315834,bull,BBY,67.8149642944336,75.69000244140625,2.1935702732631137,63.21706504303494,74.39567511422294,61.02349476977183,57.060993283134835,67.94039916992188,214145348.27884674,2399700.0,12666397696.0,1.374
BLDR,bull,2024-02-02,2024-02-05,177.8699951171875,2024-03-01,199.97999572753906,TP,19,12.430427400520628,bull,BLDR,180.75,180.75,6.082858494349888,158.49168641084486,198.99857548304965,152.40882791649497,65.51494428028153,180.75,203356620.618515,868500.0,9680685056.0,1.636
CARR,bull,2024-02-02,2024-02-05,56.13999938964844,2024-03-07,59.54999923706055,TP,23,6.074100257366366,bull,CARR,55.30322265625,56.779998779296875,1.2471425192696708,53.29417464481034,59.04465021405901,52.04703212554067,55.08015639778439,55.55645751953125,192178994.09679413,4190800.0,50936373248.0,1.319
CAT,bull,2024-02-02,2024-02-05,334.8699951171875,2024-02-27,327.6300048828125,TP,16,-2.16203014302353,bull,CAT,305.6197814941406,315.0899963378906,6.815000261579241,266.74778463117593,326.06478227887834,259.9327843695967,73.07174939268276,305.6197814941406,806473948.2559204,4661500.0,386556035072.0,1.519
CDNS,bull,2024-02-02,2024-02-05,295.69000244140625,2024-03-21,322.79998779296875,TP,33,9.168380779777841,bull,CDNS,296.54998779296875,296.54998779296875,7.207853044782366,253.49103066969045,318.17354692731584,246.2831776249081,66.2622213742977,296.54998779296875,432546775.79948425,1275900.0,91908292608.0,1.041
CDW,bull,2024-02-02,2024-02-05,231.17999267578125,2024-02-07,237.60000610351562,TP,3,2.777062735155522,bull,CDW,225.48300170898438,232.66000366210938,3.4064298357282365,207.70701046615378,235.70229121616907,204.30058063042554,65.05342585153696,225.48300170898438,160155089.02900696,697500.0,17455413248.0,1.018
CEG,bull,2024-02-02,2024-02-05,127.9000015258789,2024-02-27,155.75999450683594,TP,16,21.782636941814214,bull,CEG,127.926513671875,129.7100067138672,3.2447853088378906,106.47632542718159,137.66086959838867,103.2315401183437,73.40703086425282,127.926513671875,200876747.18357086,3781700.0,113590239232.0,1.188
CIEN,bull,2024-02-02,2024-02-05,54.540000915527344,2024-03-01,60.84000015258789,TP,19,11.55115352274767,bull,CIEN,54.619998931884766,54.619998931884766,1.1885711124965124,46.51789629942343,58.18571226937431,45.329325186926916,77.75845475430363,54.619998931884766,84651356.58708572,1471000.0,73640304640.0,1.017
CMG,bull,2024-02-02,2024-02-05,50.05179977416992,2024-02-07,53.33980178833008,TP,3,6.569198368481022,bull,CMG,49.645599365234375,49.645599365234375,0.7378428322928292,43.63664298395066,51.859127862112864,42.89880015165783,77.26598591363181,49.645599365234375,476532786.9606018,10680000.0,44555890688.0,1.064
CMI,bull,2024-02-02,2024-02-05,243.50999450683594,2024-02-06,251.5399932861328,TP,2,3.2976054209025385,bull,CMI,233.5672149658203,244.64999389648438,4.533568246023996,219.9692643633408,247.1679197038923,215.4356961173168,61.47460952367319,233.5672149658203,183915963.2168579,642300.0,91353595904.0,1.14
COHR,bull,2024-02-02,2024-02-05,49.25,2024-02-06,58.0,TP,2,17.76649746192893,bull,COHR,49.130001068115234,49.130001068115234,1.760000228881836,40.235713090851405,54.41000175476074,38.47571286196957,66.81329260291673,49.130001068115234,93361002.64921188,2518100.0,63010775040.0,1.905
CPRT,bull,2024-02-02,2024-02-05,50.0,2024-02-27,52.91999816894531,TP,16,5.839996337890629,bull,CPRT,50.029998779296875,50.029998779296875,0.8928571428571429,46.62443449868207,52.708570207868306,45.731577355824925,60.26734634229513,50.029998779296875,194744834.63151932,4074200.0,31856609280.0,1.142
CRH,bull,2024-02-02,2024-02-05,72.75,2024-02-15,76.1500015258789,TP,9,4.673541616328403,bull,CRH,71.25716400146484,73.2300033569336,1.5800001961844308,64.63907703487838,75.99716459001813,63.059076838693954,69.11642548685333,71.25716400146484,262492600.80551147,3304700.0,78847639552.0,1.241
CRWD,bull,2024-02-02,2024-02-05,305.0,2024-02-14,334.54998779296875,TP,8,9.688520587858607,bull,CRWD,303.57000732421875,303.57000732421875,9.340787615094866,259.3514185694418,331.59237016950334,250.01063095434696,67.30441545070606,303.57000732421875,956425720.117569,2374500.0,113652088832.0,1.072
CSX,bull,2024-02-02,2024-02-05,36.22999954223633,2024-02-22,37.88999938964844,TP,13,4.581837892316032,bull,CSX,35.35176467895508,36.529998779296875,0.6128572736467633,32.69247206012851,37.190336499895366,32.07961478648175,74.29929469354087,35.35176467895508,441151286.8821144,13400800.0,84378083328.0,1.246
CTAS,bull,2024-02-02,2024-02-05,154.21499633789062,2024-02-23,158.27499389648438,TP,14,2.6326866096071155,bull,CTAS,151.99002075195312,154.8249969482422,2.094822474888393,141.223754522877,158.2744881766183,139.1289320479886,70.64562018741394,151.99002075195312,181003956.4126587,1349200.0,70375317504.0,1.006
DDOG,bull,2024-02-02,2024-02-05,135.13999938964844,2024-03-28,123.5999984741211,EOT,38,-8.539293301499962,bull,DDOG,134.30999755859375,134.30999755859375,4.99528557913644,115.91483733050589,149.29585429600309,110.91955175136945,64.83770480427118,134.30999755859375,597087543.8197327,7697200.0,45816668160.0,1.294
DECK,bull,2024-02-02,2024-02-05,145.2483367919922,2024-03-28,156.8766632080078,EOT,38,8.005824144250528,bull,DECK,147.00999450683594,147.00999450683594,4.20916748046875,108.01263808528081,159.6374969482422,103.80347060481206,81.54750060217646,147.00999450683594,258302130.05516052,6721200.0,15405830144.0,1.211
DIS,bull,2024-02-02,2024-02-05,96.69999694824219,2024-02-08,110.54000091552734,TP,4,14.312310655700333,bull,DIS,95.20454406738281,97.12999725341797,2.1535726274762834,86.15605099704744,101.66526194981166,84.00247836957116,63.10636089488591,95.55741119384766,1099978053.8993073,9321300.0,181757935616.0,1.441
DOV,bull,2024-02-02,2024-02-05,158.85000610351562,2024-02-23,164.10000610351562,TP,14,3.30500459444667,bull,DOV,154.87835693359375,158.75,2.9028592790876115,139.18582894998312,163.58693477085657,136.2829696708955,70.0272358923121,154.87835693359375,138969872.68432617,1407000.0,30269190144.0,1.254
EFX,bull,2024-02-02,2024-02-05,249.07000732421875,2024-02-22,265.17999267578125,TP,13,6.468055116163329,bull,EFX,245.8018798828125,249.89999389648438,5.245002746582031,235.98195359025095,261.5368881225586,230.73695084366892,58.845429086382715,246.22483825683594,175063108.86672974,641400.0,20805849088.0,1.559
ETN,bull,2024-02-02,2024-02-05,269.3599853515625,2024-02-22,284.5799865722656,TP,13,5.650431410901047,bull,ETN,262.5915832519531,270.1000061035156,5.437141418457031,222.30588021355325,278.9030075073242,216.86873879509622,78.05884418370796,262.5915832519531,417831619.98825073,3172800.0,164474748928.0,1.164
F,bull,2024-02-02,2024-02-05,12.010000228881836,2024-02-05,11.59000015258789,TP,1,-3.497086330472521,bull,F,10.450007438659668,12.140000343322754,0.3235714094979422,9.378390275333222,11.420721667153494,9.05481886583528,62.575908039098344,10.450007438659668,636362212.997427,73130900.0,49657196544.0,1.71
FTV,bull,2024-02-02,2024-02-05,62.0648078918457,2024-03-28,64.82290649414062,EOT,38,4.443900973803361,bull,FTV,61.958309173583984,62.56216812133789,1.4258262089320592,50.24525691843965,66.23578780038017,48.81943070950759,84.66557939750678,61.958309173583984,136415397.13680536,4238305.0,18807117824.0,1.001
GE,bull,2024-02-02,2024-02-05,108.52354431152344,2024-02-14,116.91939544677734,TP,8,7.736432852905262,bull,GE,107.48622131347656,108.97047424316406,2.274539947509768,98.63426886549847,114.30984115600586,96.3597289179887,71.84585688754716,107.48622131347656,690831500.9122665,6103864.0,297358524416.0,1.428
GM,bull,2024-02-02,2024-02-05,38.529998779296875,2024-03-19,41.5099983215332,TP,31,7.734232122108331,bull,GM,38.02509689331055,38.90999984741211,1.0878568376813615,32.616019735483235,41.288667406354634,31.528162897801874,73.29766629894303,38.02509689331055,737466205.6863785,19818300.0,70374301696.0,1.345
GS,bull,2024-02-02,2024-02-05,384.6000061035156,2024-03-20,396.4700012207031,TP,32,3.086322134376851,bull,GS,369.1700744628906,387.8599853515625,8.208572387695316,357.06010257128463,393.79579162597656,348.8515301835893,60.33724263505925,370.1218566894531,971257761.3465881,2180900.0,275063242752.0,1.311
GWW,bull,2024-02-02,2024-02-05,960.0,2024-03-21,1029.550048828125,TP,33,7.244796752929683,bull,GWW,954.4943237304688,972.5399780273438,21.979278564453125,777.7988075241041,1020.4321594238281,755.8195289596509,81.00005942413398,954.4943237304688,255912108.94866943,597000.0,54334349312.0,1.092
HLT,bull,2024-02-02,2024-02-05,194.19000244140625,2024-02-22,202.4499969482422,TP,13,4.253563212827216,bull,HLT,193.93377685546875,195.00999450683594,2.7385668073381697,176.61186127047802,202.14947727748327,173.87329446313984,73.79928629491133,193.93377685546875,273118266.2654877,1625700.0,76957147136.0,1.11
HWM,bull,2024-02-02,2024-02-05,57.25,2024-02-13,61.97999954223633,TP,7,8.262007934037264,bull,HWM,57.35873794555664,57.720001220703125,1.0321423666817802,52.818189170003144,60.45516504560198,51.78604680332136,68.98365342351568,57.35873794555664,185788410.14623642,3097600.0,97203912704.0,1.235
IBKR,bull,2024-02-02,2024-02-05,24.0,2024-02-15,26.147499084472656,TP,9,8.94791285196941,bull,IBKR,23.733972549438477,24.032499313354492,0.5851785114833287,21.10088404462065,25.489508083888463,20.51570553313732,72.04095511074914,23.733972549438477,145498817.811203,10883600.0,34143164416.0,1.256
IR,bull,2024-02-02,2024-02-05,82.95999908447266,2024-02-15,87.79000091552734,TP,9,5.822085202938121,bull,IR,83.56752014160156,83.73999786376953,1.2427853175571986,74.2862532330893,87.29587609427315,73.0434679155321,77.90276864295721,83.56752014160156,195004489.95616913,2395600.0,33114202112.0,1.333
IRM,bull,2024-02-02,2024-02-05,68.23999786376953,2024-02-06,68.95999908447266,TP,2,1.0551014701678296,bull,IRM,64.34083557128906,69.12000274658203,1.4621429443359375,60.88326919062147,68.72726440429688,59.42112624628553,58.56653485651155,64.4897689819336,88232226.82071686,1562100.0,34516467712.0,1.152
ISRG,bull,2024-02-02,2024-02-05,384.4700012207031,2024-03-28,399.0899963378906,EOT,38,3.8026361148512544,bull,ISRG,383.7699890136719,383.7699890136719,8.625706263950892,330.5432855794485,409.64710780552457,321.91757931549756,74.11606346058723,383.8299865722656,762499956.4944458,1773500.0,170784407552.0,1.679
JBHT,bull,2024-02-02,2024-02-05,206.6699981689453,2024-03-28,199.25,EOT,38,-3.5902638189795333,bull,JBHT,203.75564575195312,208.49000549316406,5.262855529785156,181.66584771338017,219.5442123413086,176.40299218359502,64.05356430819623,203.75564575195312,176825019.27993774,1312300.0,23517628416.0,1.221
JBL,bull,2024-02-02,2024-02-05,130.3000030517578,2024-02-12,140.4600067138672,TP,6,7.797393264890107,bull,JBL,130.6071319580078,131.22000122070312,3.1421432495117188,120.17210135636536,140.03356170654297,117.02995810685364,60.18031634292442,130.72654724121094,165123710.30296326,1332600.0,36044972032.0,1.159
KKR,bull,2024-02-02,2024-02-05,88.68000030517578,2024-02-07,94.7300033569336,TP,3,6.822285781391346,bull,KKR,88.29911041259766,89.5199966430664,1.8471418108258928,77.78891902651246,93.84053584507534,75.94177721568657,74.01149885449703,88.29911041259766,245372522.815094,2798700.0,94306746368.0,1.927
LEN,bull,2024-02-02,2024-02-05,147.70571899414062,2024-03-01,156.32139587402344,TP,19,5.833001551026329,bull,LEN,143.78585815429688,149.09002685546875,3.685521806989397,135.21797128107693,154.84242357526506,131.53244947408754,60.47393309715815,144.4954071044922,342916863.2770767,2373421.0,23164356608.0,1.487
MAR,bull,2024-02-02,2024-02-05,244.16000366210938,2024-02-23,251.47999572753906,TP,14,2.9980307813067375,bull,MAR,239.8934326171875,245.1199951171875,3.7414278302873885,215.0913601958606,251.11771610804968,211.3499323655732,73.64728447544925,239.8934326171875,309498198.9253235,1222300.0,97289076736.0,1.097
META,bull,2024-02-02,2024-02-05,469.8800048828125,2024-03-28,485.5799865722656,EOT,38,3.341274692752383,bull,META,471.2915344238281,474.989990234375,14.850708007812504,331.29965580351245,515.8436584472656,316.44894779569995,86.47594629589938,471.2915344238281,8301893244.524078,84707600.0,1713511989248.0,1.309
MSFT,bull,2024-02-02,2024-02-05,409.8999938964844,2024-03-21,429.3699951171875,TP,33,4.749939378047441,bull,MSFT,404.2561645507813,411.2200012207031,7.090005057198637,363.9376959966311,425.5261797223772,356.8476909394324,68.85093283579917,404.2561645507813,10233048488.1456,28256700.0,3155936149504.0,1.107
NCLH,bull,2024-02-02,2024-02-05,17.59000015258789,2024-02-13,16.290000915527344,SL,7,-7.390558418325465,bull,NCLH,17.739999771118164,17.739999771118164,0.6607144219534737,16.975828080078536,19.722143036978586,16.31511365812506,49.717270498316516,17.799999237060547,200369312.28045464,13019200.0,8432149504.0,2.113
NRG,bull,2024-02-02,2024-02-05,54.279998779296875,2024-03-01,56.709999084472656,TP,19,4.476787693117301,bull,NRG,52.99885177612305,54.72999954223633,1.208571297781808,47.73733180354564,56.62456566946847,46.528760505763834,70.02961162198228,52.99885177612305,167799064.90499496,2890900.0,33939838976.0,1.338
NVDA,bull,2024-02-02,2024-02-05,68.2249984741211,2024-02-09,72.13300323486328,TP,5,5.728112639276284,bull,NVDA,66.11958312988281,66.16000366210938,1.8973568507603227,49.78144871145696,71.81165368216378,47.884091860696635,81.88799640995657,66.11958312988281,27565808728.70102,476578000.0,5062002737152.0,2.335
ODFL,bull,2024-02-02,2024-02-05,204.3000030517578,2024-02-26,222.94500732421875,TP,15,9.126286830126663,bull,ODFL,201.5504150390625,204.34500122070312,6.236784798758371,186.32713176681528,220.2607694353376,180.0903469680569,60.60579622650262,201.5504150390625,274507551.0569763,2262400.0,45849464832.0,1.205
ORCL,bull,2024-02-02,2024-02-05,115.52999877929688,2024-03-12,127.54000091552734,TP,26,10.395570209581507,bull,ORCL,113.00897216796875,115.79000091552734,2.117858341761998,98.25359936470159,119.36254719325474,96.13574102293958,66.15370229699325,113.00897216796875,877409068.6808014,6499400.0,498361270272.0,1.597
OTIS,bull,2024-02-02,2024-02-05,90.0,2024-02-15,92.22000122070312,TP,9,2.466668023003482,bull,OTIS,87.5594482421875,90.97000122070312,1.5171427045549666,81.99040863725277,92.1108763558524,80.4732659326978,64.37303882472239,87.5594482421875,217519006.21860504,2051500.0,29910665216.0,1.045
PCAR,bull,2024-02-02,2024-02-05,102.4000015258789,2024-02-05,104.16000366210938,TP,1,1.7187520605511653,bull,PCAR,96.35022735595703,103.12000274658203,2.070714678083147,85.06816751129604,102.56237139020647,82.99745283321289,71.41547062833179,96.35022735595703,235532025.15907288,1665100.0,66788593664.0,1.064
PH,bull,2024-02-02,2024-02-05,506.4100036621094,2024-02-29,535.4500122070312,TP,18,5.734485562077918,bull,PH,498.99462890625,510.3599853515625,11.160709926060267,431.9323537805801,532.4767586844308,420.7716438545198,74.08685078919872,498.99462890625,318572249.0936279,1165200.0,122994212864.0,1.25
RL,bull,2024-02-02,2024-02-05,147.02999877929688,2024-02-08,171.85000610351562,TP,4,16.88091377969434,bull,RL,143.13766479492188,147.77000427246094,3.084284101213728,131.1609291854924,152.39051709856307,128.07664508427865,64.52571391545115,143.13766479492188,101208623.17550659,925700.0,22512238592.0,1.479
SHW,bull,2024-02-02,2024-02-05,307.1000061035156,2024-02-26,322.510009765625,TP,15,5.0179105684924785,bull,SHW,304.02734375,309.989990234375,6.032858712332589,289.3472708505276,322.1259198869978,283.314412138195,60.02046184829208,304.02734375,493560356.14364624,1526400.0,83673538560.0,1.269
SNPS,bull,2024-02-02,2024-02-05,555.010009765625,2024-03-21,602.010009765625,TP,33,8.468315737196818,bull,SNPS,552.0499877929688,552.0499877929688,15.644997732979911,478.91858901072334,598.9849809919085,463.27359127774344,60.485334550036505,552.0499877929688,911038779.1307068,1274100.0,95938101248.0,1.148
TGT,bull,2024-02-02,2024-02-05,144.22000122070312,2024-02-06,144.42999267578125,TP,2,0.14560494612447794,bull,TGT,133.96534729003906,145.49000549316406,3.3492845807756697,126.20215417189546,144.01320103236608,122.85286959111978,62.55361802954929,133.96534729003906,479703423.7917328,3775800.0,58536112128.0,1.032
TPR,bull,2024-02-02,2024-02-05,40.45000076293945,2024-02-08,42.9900016784668,TP,4,6.279359376068316,bull,TPR,38.12515640258789,40.0099983215332,0.9921433585030692,33.646719342638455,41.1015864780971,32.654575984135384,67.78152194581361,38.13468933105469,115270847.91658401,3238000.0,29856354304.0,1.61
TRMB,bull,2024-02-02,2024-02-05,52.060001373291016,2024-02-14,58.209999084472656,TP,8,11.813287646851368,bull,TRMB,52.59000015258789,52.59000015258789,1.2549999782017298,49.25838542296207,56.355000087193076,48.00338544476034,57.809351587319355,52.84000015258789,52395133.9953804,940000.0,15631175680.0,1.536
TT,bull,2024-02-02,2024-02-05,273.79998779296875,2024-03-14,291.94000244140625,TP,28,6.625279568001252,bull,TT,271.3776550292969,276.7799987792969,5.717142377580915,229.35458240027094,288.52908216203963,223.63744002269001,79.3487744573833,271.3776550292969,289716359.7994232,1874800.0,107558207488.0,1.212
UBER,bull,2024-02-02,2024-02-05,68.23999786376953,2024-02-14,79.1500015258789,TP,8,15.987696371106995,bull,UBER,68.06999969482422,68.06999969482422,1.5072855268205916,58.83314009943725,72.59185627528599,57.32585457261666,67.62336717236309,68.06999969482422,1266709688.1967163,18671800.0,153617776640.0,1.206
VMC,bull,2024-02-02,2024-02-05,232.39999389648438,2024-02-16,255.14999389648438,TP,10,9.789156883598427,bull,VMC,230.63059997558594,234.44000244140625,4.450717381068638,214.5125721943406,243.98275211879184,210.06185481327196,63.370246855748036,230.63059997558594,150658462.6223755,1036900.0,38138613760.0,1.095
VRT,bull,2024-02-02,2024-02-05,61.45000076293945,2024-03-01,70.56999969482422,TP,19,14.841332495776062,bull,VRT,61.29450607299805,61.470001220703125,2.136571066720145,44.90278699798333,67.70421927315849,42.76621593126318,81.8061850693417,61.29450607299805,306961409.0399933,9915200.0,124243828736.0,2.048
VST,bull,2024-02-02,2024-02-05,44.040000915527344,2024-02-22,47.619998931884766,TP,13,8.128968987135533,bull,VST,43.80498504638672,44.54999923706055,1.0022847311837333,36.609483474278356,46.81183923993792,35.60719874309462,79.56280618270372,43.80498504638672,122817072.4243927,6605400.0,55640576000.0,1.498
WST,bull,2024-02-02,2024-02-05,381.3399963378906,2024-02-07,413.0,TP,3,8.302303447356385,bull,WST,378.7403259277344,381.0199890136719,7.688568115234375,327.1166340760141,401.8060302734375,319.42806596077975,69.56610453741914,379.21746826171875,155418821.01119995,620100.0,21629466624.0,1.151
WYNN,bull,2024-02-02,2024-02-05,96.69000244140625,2024-02-08,106.11000061035156,TP,4,9.74247381434683,bull,WYNN,94.78691864013672,96.97000122070312,2.5535714285714284,89.44920635756117,102.447632925851,86.89563492898974,59.12119722058216,95.0997085571289,174598534.5639801,1225200.0,11019615232.0,1.034
XYL,bull,2024-02-02,2024-02-05,113.0,2024-02-06,119.55999755859375,TP,2,5.80530757397677,bull,XYL,112.43087768554688,115.41999816894531,1.8357140677315849,107.03564872657549,117.93801988874164,105.1999346588439,63.18498374313185,112.43087768554688,126272583.7600708,1642500.0,29531955200.0,1.174
AME,bull,2024-02-05,2024-02-06,167.9600067138672,2024-02-14,173.41000366210938,TP,7,3.244818248624326,bull,AME,164.57327270507812,166.99000549316406,2.794283185686384,157.893698722099,172.95612226213728,155.0994155364126,59.43777634293128,165.01675415039062,153894692.19543457,1396300.0,53360791552.0,1.041
ANET,bull,2024-02-05,2024-02-06,68.24500274658203,2024-03-20,74.1449966430664,TP,31,8.645312710138132,bull,ANET,68.24250030517578,68.24250030517578,1.8746959141322546,60.584872379293536,73.86658804757255,58.71017646516128,67.56725826864853,68.2750015258789,490626070.1232147,7920000.0,222759665664.0,1.475
APH,bull,2024-02-05,2024-02-06,51.470001220703125,2024-02-23,53.73500061035156,TP,13,4.400620431183078,bull,APH,50.57378005981445,51.494998931884766,0.914642333984375,45.92760489578701,53.31770706176758,45.01296256180264,68.31224798896795,50.8045768737793,271595446.5508652,4179400.0,184058068992.0,1.26
APO,bull,2024-02-05,2024-02-06,103.25,2024-02-08,107.41000366210938,TP,3,4.0290592369098155,bull,APO,99.6693344116211,103.0,2.2814292907714844,90.11319087311703,106.51362228393555,87.83176158234555,68.6132081985199,99.79512786865234,222074614.1891098,1701800.0,71853015040.0,1.56
AXP,bull,2024-02-05,2024-02-06,205.44000244140625,2024-02-22,213.99000549316406,TP,12,4.161800501436597,bull,AXP,200.90203857421875,205.94000244140625,4.293571472167969,168.0979072519108,213.78275299072266,163.80433577974284,75.05364971344089,201.3605194091797,733467192.723999,3099300.0,214305079296.0,1.133
BKNG,bull,2024-02-05,2024-02-06,145.39999389648438,2024-02-08,153.60879516601562,TP,3,5.645668235292645,bull,BKNG,142.34088134765625,145.0,2.9060843331473216,135.27655174399888,151.05913434709822,132.37046741085155,64.29408328557473,142.34088134765625,783607713.2987976,5770000.0,140265717760.0,1.198
CAT,bull,2024-02-05,2024-02-06,323.19000244140625,2024-03-01,336.70001220703125,TP,18,4.180206585466495,bull,CAT,311.74017333984375,321.3999938964844,7.884286063058036,265.0851072961049,335.39303152901783,257.2008212330469,76.09323727159475,311.74017333984375,873067009.0379333,6557500.0,386556035072.0,1.519
CDNS,bull,2024-02-05,2024-02-06,298.239990234375,2024-03-04,317.30999755859375,TP,19,6.394181849735303,bull,CDNS,296.6499938964844,296.6499938964844,6.746425083705357,258.31361531148593,316.88926914760043,251.56719022778057,66.33719039416573,296.6499938964844,428435120.6259155,1164600.0,91908292608.0,1.041
CIEN,bull,2024-02-05,2024-02-06,55.29999923706055,2024-03-01,60.84000015258789,TP,18,10.018084976418207,bull,CIEN,54.77000045776367,54.77000045776367,1.1585709708077567,47.13134330034715,58.24571337018694,45.97277232953939,78.16175947331749,54.77000045776367,87038247.01423645,2344700.0,73640304640.0,1.017
CMG,bull,2024-02-05,2024-02-06,49.60860061645508,2024-02-07,53.33980178833008,TP,2,7.521278821635158,bull,CMG,49.41699981689453,49.41699981689453,0.7552569253104073,43.82423767102577,51.682770592825754,43.068980745715365,74.24247546953937,49.645599365234375,503212462.8019333,18925000.0,44555890688.0,1.064
COHR,bull,2024-02-05,2024-02-06,58.47999954223633,2024-02-06,58.0,TP,1,-0.8207926573078339,bull,COHR,49.41999816894531,49.41999816894531,1.6164289202008928,40.833933399075214,54.26928492954799,39.21750447887432,67.6741288450581,49.41999816894531,103393177.20388412,5497500.0,63010775040.0,1.905
CPRT,bull,2024-02-05,2024-02-06,50.119998931884766,2024-02-27,52.91999816894531,TP,15,5.586590775602107,bull,CPRT,49.9900016784668,49.9900016784668,0.9071429116385323,46.8565731431956,52.711430413382395,45.949430231557066,59.93814256479972,50.029998779296875,198974474.72673416,4520300.0,31856609280.0,1.142
CRM,bull,2024-02-05,2024-02-06,287.94000244140625,2024-02-29,308.82000732421875,TP,17,7.251512365692037,bull,CRM,283.9412841796875,288.1099853515625,5.539999825613839,256.39884311410833,300.56128365652904,250.85884328849448,69.25780746965648,283.9412841796875,1513220322.2525024,5274800.0,145744461824.0,1.288
CRWD,bull,2024-02-05,2024-02-06,305.3699951171875,2024-02-14,334.54998779296875,TP,7,9.555618804193022,bull,CRWD,302.489990234375,302.489990234375,9.630499703543526,268.1538353930467,331.38148934500555,258.52333568950314,66.22972910385936,303.57000732421875,964166142.447815,2481300.0,113652088832.0,1.072
CSX,bull,2024-02-05,2024-02-06,36.83000183105469,2024-02-22,37.88999938964844,TP,12,2.87808174285773,bull,CSX,35.545310974121094,36.72999954223633,0.6371429988316127,32.61319273731432,37.456739970615935,31.976049738482708,75.7571381365589,35.545310974121094,450171896.24629974,11621700.0,84378083328.0,1.246
DOV,bull,2024-02-05,2024-02-06,159.9600067138672,2024-02-29,165.3800048828125,TP,17,3.3883457998601374,bull,DOV,156.08815002441406,159.99000549316406,2.997859409877232,138.4196236173758,165.08172825404577,135.42176420749857,71.61574630001837,156.08815002441406,147834415.71983337,1918000.0,30269190144.0,1.254
EL,bull,2024-02-05,2024-02-06,150.0,2024-03-28,154.14999389648438,EOT,37,2.7666625976562553,bull,EL,144.01553344726562,150.27999877929688,5.989286695207868,115.81088284983394,161.98339353288924,109.82159615462608,67.96558279242618,144.01553344726562,471933797.46032715,12224600.0,28149598208.0,1.252
ETN,bull,2024-02-05,2024-02-06,270.29998779296875,2024-02-22,284.5799865722656,TP,12,5.283018654900706,bull,ETN,261.930419921875,269.4200134277344,5.443570818219866,221.6731606299536,278.2611323765346,216.22958981173375,76.898444379486,262.5915832519531,433062661.8942261,1990000.0,164474748928.0,1.164
GE,bull,2024-02-05,2024-02-06,109.88028717041016,2024-02-14,116.91939544677734,TP,7,6.40616115741528,bull,GE,108.4072723388672,109.90422821044922,2.2905017307826463,98.63503469747474,115.27877753121514,96.34453296669209,73.73935624118872,108.4072723388672,709049976.8553718,7158013.0,297358524416.0,1.428
HWM,bull,2024-02-05,2024-02-06,57.810001373291016,2024-02-13,61.97999954223633,TP,6,7.213281560086426,bull,HWM,57.428306579589844,57.790000915527344,0.9321425301688058,52.92856695538409,60.22473417009626,51.99642442521529,69.297835311411,57.428306579589844,182548362.6489067,2611200.0,97203912704.0,1.235
IDXX,bull,2024-02-05,2024-02-06,575.9600219726562,2024-03-28,539.9299926757812,EOT,37,-6.255647600934622,bull,IDXX,572.1199951171875,572.1199951171875,14.973565237862724,502.21199827997776,617.0406908307757,487.23843304211505,67.0648435639625,572.1199951171875,269271883.33587646,921400.0,45061627904.0,1.722
ISRG,bull,2024-02-05,2024-02-06,385.260009765625,2024-03-28,399.0899963378906,EOT,37,3.589779946452043,bull,ISRG,383.94000244140625,383.94000244140625,8.837847028459821,338.86201225395786,410.4535435267857,330.02416522549805,74.2050471033154,383.94000244140625,775933288.8867188,1575100.0,170784407552.0,1.679
MAR,bull,2024-02-05,2024-02-06,244.22999572753906,2024-02-23,251.47999572753906,TP,13,2.9685133385859874,bull,MAR,239.02243041992188,244.22999572753906,3.751427786690848,216.62735688628234,250.27671377999442,212.8759290995915,71.28946054917009,239.8934326171875,314661910.9314728,1338200.0,97289076736.0,1.097
MPWR,bull,2024-02-05,2024-02-06,650.6300048828125,2024-02-08,737.0700073242188,TP,3,13.285585016475721,bull,MPWR,635.2478637695312,646.2100219726562,21.891414097377233,560.7446215338981,700.9221060616629,538.8532074365208,61.5101658937898,635.2478637695312,271289389.3847656,516900.0,80163528704.0,1.478
NOW,bull,2024-02-05,2024-02-06,157.7760009765625,2024-03-28,152.47999572753906,EOT,37,-3.3566608459103753,bull,NOW,156.96800231933594,156.96800231933594,3.4118554251534596,138.93298683658242,167.2035685947963,135.52113141142897,71.24653627938451,157.447998046875,1007755831.9976807,5402500.0,92993044480.0,1.005
NVDA,bull,2024-02-05,2024-02-06,69.62999725341797,2024-02-22,78.53800201416016,TP,12,12.793343547496573,bull,NVDA,69.2896499633789,69.33200073242188,1.9839281354631686,50.62181420233668,75.24143436976841,48.63788606687351,85.25936054286414,69.2896499633789,28904508656.723022,680078000.0,5062002737152.0,2.335
ODFL,bull,2024-02-05,2024-02-06,208.5,2024-03-28,219.30999755859375,EOT,37,5.184651107239202,bull,ODFL,204.38607788085938,207.22000122070312,6.385356358119419,185.67042383570055,223.54214695521762,179.28506747758112,63.607654774132826,204.38607788085938,282381341.6156006,1772800.0,45849464832.0,1.205
